"weight";"word";"color";"url"
"1";"seemed";"";""
"1";"seller,1";"";""
"1";"send";"";""
"1";"sending";"";""
"1";"sensitive.,1";"";""
"1";"sergeant";"";""
"1";"seriously.,1";"";""
"1";"Service";"";""
"1";"service!,1";"";""
"1";"serving";"";""
"1";"setting.,1";"";""
"1";"shape";"";""
"1";"shed";"";""
"1";"shiny";"";""
"1";"shirt";"";""
"1";"shots";"";""
"1";"show.These";"";""
"1";"sibling";"";""
"1";"sight";"";""
"1";"signals";"";""
"1";"significantly";"";""
"1";"signs";"";""
"1";"similar";"";""
"1";"simpler.,1";"";""
"1";"since!,1";"";""
"1";"Sisters";"";""
"1";"sit-down";"";""
"1";"situations:1.),1";"";""
"1";"sizes";"";""
"1";"sketchy";"";""
"1";"slaw";"";""
"1";"sliced";"";""
"1";"slices";"";""
"1";"slide";"";""
"1";"slider";"";""
"1";"slipping";"";""
"1";"smack";"";""
"1";"smallest";"";""
"1";"smooth";"";""
"1";"smoother.,1";"";""
"1";"smoothies";"";""
"1";"smoothly.,1";"";""
"1";"soft";"";""
"1";"sold.,1";"";""
"1";"something.,1";"";""
"1";"sometimes.,1";"";""
"1";"Sony";"";""
"1";"sony";"";""
"1";"soon.,1";"";""
"1";"SOS";"";""
"1";"soul";"";""
"1";"sound.,1";"";""
"1";"Sound.,1";"";""
"1";"soup";"";""
"1";"Soups";"";""
"1";"Sour";"";""
"1";"southwest.,1";"";""
"1";"specials";"";""
"1";"specs";"";""
"1";"speedy";"";""
"1";"spice";"";""
"1";"spicier";"";""
"1";"SPOILER";"";""
"1";"Stars!,1";"";""
"1";"started";"";""
"1";"static";"";""
"1";"staying";"";""
"1";"stays";"";""
"1";"steak.,1";"";""
"1";"strawberry";"";""
"1";"stream";"";""
"1";"Strip";"";""
"1";"structure";"";""
"1";"sturdy.,1";"";""
"1";"styles";"";""
"1";"styling";"";""
"1";"stylish";"";""
"1";"submerged";"";""
"1";"subverting";"";""
"1";"sugar";"";""
"1";"summer.,1";"";""
"1";"Sun";"";""
"1";"Sunday";"";""
"1";"super!,1";"";""
"1";"SUPERB.,1";"";""
"1";"superlative";"";""
"1";"Supertooth";"";""
"1";"suprised";"";""
"1";"surprise!,1";"";""
"1";"survivors";"";""
"1";"sushi.,1";"";""
"1";"swivel";"";""
"1";"synchronization";"";""
"1";"takeout";"";""
"1";"Tale";"";""
"1";"tap";"";""
"1";"tartare";"";""
"1";"tasted";"";""
"1";"tasty!,1";"";""
"1";"tater";"";""
"1";"tea";"";""
"1";"teamwork";"";""
"1";"tear";"";""
"1";"technology";"";""
"1";"telephone";"";""
"1";"television";"";""
"1";"thanks";"";""
"1";"there.,1";"";""
"1";"these.,1";"";""
"1";"thick";"";""
"1";"thing!,1";"";""
"1";"thinly";"";""
"1";"third";"";""
"1";"though,1";"";""
"1";"though.,1";"";""
"1";"Thumbs";"";""
"1";"tight";"";""
"1";"tightly";"";""
"1";"time!,1";"";""
"1";"times.,1";"";""
"1";"tip";"";""
"1";"tiramisu";"";""
"1";"to-go";"";""
"1";"toactivate";"";""
"1";"toast";"";""
"1";"Toast";"";""
"1";"toasted";"";""
"1";"tooth";"";""
"1";"toro";"";""
"1";"town.,1";"";""
"1";"tracfonewebsite";"";""
"1";"transceiver).,1";"";""
"1";"transcend";"";""
"1";"transfer";"";""
"1";"travled";"";""
"1";"treat.,1";"";""
"1";"tremendous!,1";"";""
"1";"tremendously";"";""
"1";"tries";"";""
"1";"trimmed";"";""
"1";"trips";"";""
"1";"truffle.,1";"";""
"1";"Try";"";""
"1";"tummy.,1";"";""
"1";"twice.,1";"";""
"1";"twist";"";""
"1";"Two";"";""
"1";"unlike";"";""
"1";"unlockable";"";""
"1";"unneeded";"";""
"1";"Up!!,1";"";""
"1";"up-and-coming.,1";"";""
"1";"up....way";"";""
"1";"upbeat!,1";"";""
"1";"us.,1";"";""
"1";"usable";"";""
"1";"useful";"";""
"1";"user";"";""
"1";"using.,1";"";""
"1";"V325i.,1";"";""
"1";"Value.,1";"";""
"1";"vanilla";"";""
"1";"vegan/veggie";"";""
"1";"venue";"";""
"1";"verizon";"";""
"1";"versatile";"";""
"1";"vinegrette";"";""
"1";"violinists";"";""
"1";"visit!,1";"";""
"1";"visually";"";""
"1";"vitally";"";""
"1";"voltage";"";""
"1";"wagyu";"";""
"1";"waiting";"";""
"1";"Walkman";"";""
"1";"want,1";"";""
"1";"wasted";"";""
"1";"Water";"";""
"1";"WATER";"";""
"1";"web";"";""
"1";"website";"";""
"1";"websites";"";""
"1";"Well";"";""
"1";"well-designed";"";""
"1";"well.Well";"";""
"1";"Went";"";""
"1";"whatever";"";""
"1";"while.,1";"";""
"1";"Whoa";"";""
"1";"whose";"";""
"1";"wide";"";""
"1";"wild!.,1";"";""
"1";"wind-resistant.,1";"";""
"1";"wines";"";""
"1";"wireless";"";""
"1";"with.,1";"";""
"1";"wontons";"";""
"1";"work.,1";"";""
"1";"works!),1";"";""
"1";"world.,1";"";""
"1";"worn-out";"";""
"1";"WOW!,1";"";""
"1";"WOW.,1";"";""
"1";"writers";"";""
"1";"years.Great";"";""
"1";"yellow";"";""
"1";"yellowtail";"";""
"1";"Yes";"";""
"1";"yet.,1";"";""
"1";"yummy.,1";"";""
"1";"z500a";"";""
